# raceline for track_id=oschersleben (claude-docs/02-repo-layout.md)
# generated by tools/raceline (tool_version=0.1.0)
# vehicle_params: schema_version=0.2.0, sysid_session_id=none-preliminary
# generation_params: track_shape=external_centerline, source_centerline_csv=../config/tracks/oschersleben/source_centerline.csv, resample_ds_m=0.1, smooth_window=5, a_lat_max_mps2=9.51, a_max_mps2=9.51, v_max_mps=20.0
# columns: s_m,x_m,y_m,heading_rad,curvature_1pm,target_speed_mps
s_m,x_m,y_m,heading_rad,curvature_1pm,target_speed_mps
166.829023,-26.662722,23.767146,-0.187665,0.000639,17.110007
166.929027,-26.564473,23.748492,-0.187574,0.001168,17.165500
167.029031,-26.466222,23.729849,-0.187475,0.000815,17.220816
167.129036,-26.367969,23.711214,-0.187407,0.000554,17.275954
167.229040,-26.269715,23.692585,-0.187339,0.000807,17.330916
167.329044,-26.171460,23.673964,-0.187247,0.001021,17.385705
167.429048,-26.073203,23.655352,-0.187172,0.000492,17.440322
167.529053,-25.974944,23.636746,-0.187123,0.000492,17.494768
167.629057,-25.876685,23.618144,-0.187052,0.000916,17.549045
167.729061,-25.778425,23.599552,-0.186973,0.000670,17.603155
167.829066,-25.680163,23.580966,-0.186918,0.000431,17.657099
167.929070,-25.581900,23.562384,-0.186866,0.000598,17.710879
168.029074,-25.483636,23.543808,-0.186796,0.000800,17.764496
168.129079,-25.385371,23.525240,-0.186738,0.000376,17.817951
168.229083,-25.287105,23.506675,-0.186700,0.000369,17.871247
168.329087,-25.188838,23.488115,-0.186649,0.000653,17.924384
168.429091,-25.090570,23.469560,-0.186591,0.000509,17.977364
168.529096,-24.992301,23.451011,-0.186550,0.000308,18.030189
168.629100,-24.894031,23.432465,-0.186515,0.000404,18.082859
168.729104,-24.795761,23.413922,-0.186467,0.000554,18.135376
168.829109,-24.697490,23.395386,-0.186425,0.000270,18.187742
168.929113,-24.599218,23.376851,-0.186400,0.000247,18.239957
169.029117,-24.500946,23.358320,-0.186367,0.000406,18.292023
169.129121,-24.402673,23.339792,-0.186330,0.000335,18.343942
169.229126,-24.304399,23.321267,-0.186304,0.000185,18.395714
169.329130,-24.206125,23.302745,-0.186283,0.000226,18.447340
169.429134,-24.107851,23.284224,-0.186257,0.000309,18.498823
169.529139,-24.009576,23.265707,-0.186234,0.000149,18.550163
169.629143,-23.911301,23.247191,-0.186220,0.000124,18.601360
169.729147,-23.813025,23.228676,-0.186205,0.000174,18.652418
169.829152,-23.714750,23.210163,-0.186189,0.000145,18.703336
169.929156,-23.616474,23.191651,-0.186179,0.000062,18.754116
170.029160,-23.518197,23.173140,-0.186173,0.000062,18.804758
170.129164,-23.419921,23.154630,-0.186166,0.000063,18.855265
170.229169,-23.321645,23.136120,-0.186163,0.000014,18.905637
170.329173,-23.223368,23.117610,-0.186162,0.000001,18.955875
170.429177,-23.125092,23.099101,-0.186164,-0.000044,19.005980
170.529182,-23.026816,23.080591,-0.186169,-0.000060,19.055953
170.629186,-22.928539,23.062080,-0.186175,-0.000061,19.105796
170.729190,-22.830263,23.043569,-0.186182,-0.000086,19.155509
170.829194,-22.731987,23.025057,-0.186196,-0.000183,19.205093
170.929199,-22.633712,23.006543,-0.186212,-0.000138,19.254549
171.029203,-22.535436,22.988028,-0.186225,-0.000122,19.303879
171.129207,-22.437161,22.969511,-0.186243,-0.000247,19.353083
171.229212,-22.338887,22.950992,-0.186270,-0.000280,19.402163
171.329216,-22.240612,22.932471,-0.186293,-0.000183,19.451118
171.429220,-22.142339,22.913947,-0.186313,-0.000220,19.499951
171.529225,-22.044065,22.895422,-0.186345,-0.000428,19.548661
171.629229,-21.945793,22.876892,-0.186382,-0.000303,19.597251
171.729233,-21.847521,22.858359,-0.186409,-0.000244,19.645720
171.829237,-21.749249,22.839824,-0.186443,-0.000434,19.694070
171.929242,-21.650978,22.821285,-0.186490,-0.000514,19.742302
172.029246,-21.552708,22.802740,-0.186531,-0.000306,19.790416
172.129250,-21.454439,22.784193,-0.186564,-0.000339,19.838414
172.229255,-21.356170,22.765642,-0.186614,-0.000673,19.886295
172.329259,-21.257903,22.747085,-0.186672,-0.000484,19.934062
172.429263,-21.159636,22.728523,-0.186715,-0.000367,19.981714
172.529267,-21.061371,22.709957,-0.186763,-0.000606,20.000000
172.629272,-20.963106,22.691385,-0.186832,-0.000764,20.000000
172.729276,-20.864843,22.672806,-0.186891,-0.000429,19.992214
172.829280,-20.766580,22.654222,-0.186935,-0.000443,19.944587
172.929285,-20.668319,22.635635,-0.187003,-0.000919,19.896845
173.029289,-20.570059,22.617038,-0.187083,-0.000680,19.848989
173.129293,-20.471800,22.598434,-0.187142,-0.000490,19.801017
173.229298,-20.373542,22.579826,-0.187204,-0.000764,19.752929
173.329302,-20.275286,22.561210,-0.187294,-0.001028,19.704723
173.429306,-20.177031,22.542584,-0.187373,-0.000552,19.656400
173.529310,-20.078778,22.523953,-0.187428,-0.000552,19.607957
173.629315,-19.980526,22.505316,-0.187513,-0.001144,19.559394
173.729319,-19.882275,22.486668,-0.187615,-0.000890,19.510710
173.829323,-19.784027,22.468011,-0.187690,-0.000613,19.461904
173.929328,-19.685779,22.449348,-0.187766,-0.000907,19.412976
174.029332,-19.587534,22.430677,-0.187875,-0.001287,19.363924
174.129336,-19.489290,22.411992,-0.187975,-0.000695,19.314748
174.229340,-19.391048,22.393301,-0.188043,-0.000674,19.265446
174.329345,-19.292807,22.374603,-0.188144,-0.001341,19.216017
174.429349,-19.194569,22.355892,-0.188267,-0.001116,19.166461
174.529353,-19.096333,22.337170,-0.188359,-0.000736,19.116777
174.629358,-18.998098,22.318441,-0.188448,-0.001035,19.066963
174.729362,-18.899865,22.299702,-0.188576,-0.001533,19.017018
174.829366,-18.801635,22.280948,-0.188696,-0.000866,18.966942
174.929371,-18.703407,22.262185,-0.188779,-0.000797,18.916734
175.029375,-18.605180,22.243414,-0.188895,-0.001523,18.866392
175.129379,-18.506956,22.224628,-0.189039,-0.001356,18.815915
175.229383,-18.408735,22.205829,-0.189150,-0.000859,18.765302
175.329388,-18.310515,22.187022,-0.189250,-0.001148,18.714553
175.429392,-18.212297,22.168203,-0.189397,-0.001778,18.663666
175.529396,-18.114083,22.149367,-0.189538,-0.001052,18.612639
175.629401,-18.015870,22.130520,-0.189637,-0.000919,18.561472
175.729405,-17.917660,22.111665,-0.189767,-0.001689,18.510164
175.829409,-17.819452,22.092793,-0.189932,-0.001611,18.458713
175.929413,-17.721248,22.073905,-0.190062,-0.000982,18.407118
176.029418,-17.623045,22.055007,-0.190173,-0.001247,18.355379
176.129422,-17.524845,22.036097,-0.190337,-0.002024,18.303493
176.229426,-17.426649,22.017168,-0.190501,-0.001254,18.251459
176.329431,-17.328455,21.998225,-0.190616,-0.001043,18.199277
176.429435,-17.230263,21.979273,-0.190760,-0.001842,18.146945
176.529439,-17.132074,21.960303,-0.190946,-0.001881,18.094461
176.629443,-17.033889,21.941314,-0.191095,-0.001104,18.041825
176.729448,-16.935707,21.922314,-0.191217,-0.001329,17.989034
176.829452,-16.837526,21.903302,-0.191397,-0.002269,17.936088
176.929456,-16.739350,21.884267,-0.191584,-0.001470,17.882986
177.029461,-16.641177,21.865217,-0.191716,-0.001165,17.829725
177.129465,-16.543006,21.846156,-0.191873,-0.001979,17.776305
177.229469,-16.444839,21.827076,-0.192080,-0.002167,17.722724
177.329473,-16.346676,21.807974,-0.192250,-0.001227,17.668980
177.429478,-16.248515,21.788861,-0.192381,-0.001397,17.615072
177.529482,-16.150357,21.769733,-0.192577,-0.002510,17.560999
177.629486,-16.052204,21.750581,-0.192787,-0.001696,17.506759
177.729491,-15.954054,21.731413,-0.192936,-0.001283,17.452350
177.829495,-15.855906,21.712231,-0.193102,-0.002044,17.397771
177.929499,-15.757763,21.693030,-0.193323,-0.002377,17.343021
178.029504,-15.659624,21.673806,-0.193505,-0.001264,17.288097
178.129508,-15.561487,21.654569,-0.193636,-0.001350,17.232998
178.229512,-15.463353,21.635318,-0.193826,-0.002455,17.177722
178.329516,-15.365224,21.616044,-0.194034,-0.001694,17.122268
178.429521,-15.267098,21.596753,-0.194178,-0.001191,17.066633
178.529525,-15.168974,21.577450,-0.194327,-0.001795,17.010817
178.629529,-15.070854,21.558130,-0.194528,-0.002220,16.954816
178.729534,-14.972738,21.538788,-0.194695,-0.001115,16.898631
178.829538,-14.874624,21.519435,-0.194807,-0.001127,16.842257
178.929542,-14.776512,21.500071,-0.194971,-0.002156,16.785695
179.029546,-14.678405,21.480686,-0.195157,-0.001552,16.728941
179.129551,-14.580300,21.461285,-0.195286,-0.001041,16.671994
179.229555,-14.482198,21.441874,-0.195413,-0.001505,16.614852
179.329559,-14.384099,21.422449,-0.195588,-0.001994,16.557513
179.429564,-14.286003,21.403004,-0.195736,-0.000965,16.499974
179.529568,-14.187909,21.383550,-0.195833,-0.000965,16.442234
179.629572,-14.089817,21.364086,-0.195972,-0.001811,16.384291
179.729576,-13.991729,21.344604,-0.196132,-0.001391,16.326142
179.829581,-13.893643,21.325109,-0.196246,-0.000890,16.267785
179.929585,-13.795559,21.305605,-0.196352,-0.001233,16.209218
180.029589,-13.697478,21.286088,-0.196499,-0.001705,16.150438
180.129594,-13.599400,21.266556,-0.196627,-0.000859,16.091444
180.229598,-13.501323,21.247014,-0.196711,-0.000815,16.032233
180.329602,-13.403248,21.227465,-0.196825,-0.001473,15.972802
180.429606,-13.305176,21.207901,-0.196959,-0.001212,15.913150
180.529611,-13.207107,21.188326,-0.197057,-0.000740,15.853273
180.629615,-13.109039,21.168743,-0.197143,-0.000978,15.793168
180.729619,-13.010972,21.149150,-0.197262,-0.001405,15.732835
180.829624,-12.912909,21.129544,-0.197370,-0.000747,15.672269
180.929628,-12.814847,21.109930,-0.197440,-0.000665,15.611468
181.029632,-12.716786,21.090310,-0.197531,-0.001154,15.550429
181.129637,-12.618728,21.070679,-0.197640,-0.001016,15.489150
181.229641,-12.520671,21.051037,-0.197720,-0.000589,15.427627
181.329645,-12.422616,21.031390,-0.197787,-0.000743,15.365858
181.429649,-12.324562,21.011736,-0.197879,-0.001104,15.303840
181.529654,-12.226510,20.992071,-0.197965,-0.000615,15.241569
181.629658,-12.128460,20.972399,-0.198021,-0.000514,15.179043
181.729662,-12.030410,20.952723,-0.198090,-0.000852,15.116258
181.829667,-11.932362,20.933038,-0.198172,-0.000801,15.053212
181.929671,-11.834316,20.913346,-0.198234,-0.000440,14.989900
182.029675,-11.736271,20.893649,-0.198283,-0.000526,14.926320
182.129679,-11.638226,20.873947,-0.198349,-0.000804,14.862468
182.229684,-11.540184,20.854237,-0.198413,-0.000466,14.798340
182.329688,-11.442142,20.834523,-0.198454,-0.000364,14.733933
182.429692,-11.344101,20.814804,-0.198501,-0.000568,14.669243
182.529697,-11.246061,20.795081,-0.198557,-0.000567,14.604267
182.629701,-11.148022,20.775352,-0.198600,-0.000289,14.539000
182.729705,-11.049984,20.755620,-0.198631,-0.000327,14.473440
182.829710,-10.951946,20.735885,-0.198672,-0.000503,14.407580
182.929714,-10.853909,20.716144,-0.198713,-0.000299,14.341419
183.029718,-10.755873,20.696401,-0.198738,-0.000214,14.274950
183.129722,-10.657838,20.676656,-0.198764,-0.000304,14.208171
183.229727,-10.559803,20.656908,-0.198795,-0.000315,14.141076
183.329731,-10.461768,20.637157,-0.198818,-0.000138,14.073662
183.429735,-10.363734,20.617404,-0.198832,-0.000146,14.005923
183.529740,-10.265700,20.597650,-0.198849,-0.000203,13.937855
183.629744,-10.167667,20.577894,-0.198865,-0.000113,13.869453
183.729748,-10.069633,20.558137,-0.198874,-0.000064,13.800711
183.829752,-9.971600,20.538380,-0.198880,-0.000058,13.731626
183.929757,-9.873567,20.518621,-0.198885,-0.000046,13.662191
184.029761,-9.775534,20.498862,-0.198887,0.000011,13.592402
184.129765,-9.677501,20.479104,-0.198886,0.000016,13.522252
184.229770,-9.579469,20.459345,-0.198880,0.000098,13.451737
184.329774,-9.481435,20.439588,-0.198870,0.000091,13.380850
184.429778,-9.383402,20.419831,-0.198861,0.000087,13.309585
184.529783,-9.285369,20.400075,-0.198849,0.000171,13.237937
184.629787,-9.187335,20.380321,-0.198828,0.000244,13.165899
184.729791,-9.089300,20.360570,-0.198808,0.000162,13.093465
184.829795,-8.991266,20.340820,-0.198791,0.000162,13.020627
184.929800,-8.893231,20.321071,-0.198763,0.000397,12.947380
185.029804,-8.795195,20.301326,-0.198728,0.000314,12.873716
185.129808,-8.697159,20.281585,-0.198700,0.000236,12.799629
185.229813,-8.599122,20.261846,-0.198670,0.000381,12.725109
185.329817,-8.501084,20.242110,-0.198623,0.000548,12.650151
185.429821,-8.403046,20.222380,-0.198580,0.000314,12.574746
185.529825,-8.305006,20.202653,-0.198549,0.000312,12.498887
185.629830,-8.206966,20.182929,-0.198499,0.000673,12.422564
185.729834,-8.108925,20.163212,-0.198438,0.000556,12.345769
185.829838,-8.010883,20.143500,-0.198391,0.000388,12.268493
185.929843,-7.912840,20.123792,-0.198342,0.000584,12.190728
186.029847,-7.814795,20.104089,-0.198269,0.000876,12.112463
186.129851,-7.716749,20.084395,-0.198200,0.000515,12.033689
186.229856,-7.618702,20.064706,-0.198149,0.000488,11.954396
186.329860,-7.520655,20.045023,-0.198074,0.001029,11.874574
186.429864,-7.422605,20.025349,-0.197977,0.000913,11.794212
186.529868,-7.324553,20.005684,-0.197900,0.000621,11.713298
186.629873,-7.226500,19.986025,-0.197825,0.000878,11.631821
186.729877,-7.128445,19.966375,-0.197712,0.001377,11.549770
186.829881,-7.030388,19.946738,-0.197601,0.000836,11.467131
186.929886,-6.932329,19.927109,-0.197522,0.000756,11.383893
187.029890,-6.834268,19.907488,-0.197410,0.001476,11.300042
187.129894,-6.736205,19.887881,-0.197267,0.001389,11.215563
187.229898,-6.638139,19.868288,-0.197153,0.000890,11.130444
187.329903,-6.540071,19.848704,-0.197050,0.001175,11.044668
187.429907,-6.442000,19.829131,-0.196895,0.001914,10.958221
187.529911,-6.343926,19.809577,-0.196740,0.001195,10.871087
187.629916,-6.245850,19.790035,-0.196629,0.001025,10.783249
187.729920,-6.147772,19.770503,-0.196483,0.001892,10.694689
187.829924,-6.049690,19.750989,-0.196294,0.001898,10.605390
187.929928,-5.951604,19.731494,-0.196141,0.001159,10.515332
188.029933,-5.853516,19.712010,-0.196011,0.001441,10.424496
188.129937,-5.755426,19.692541,-0.195816,0.002452,10.332862
188.229941,-5.657330,19.673095,-0.195614,0.001585,10.240408
188.329946,-5.559231,19.653665,-0.195470,0.001294,10.147112
188.429950,-5.461130,19.634248,-0.195292,0.002277,10.052950
188.529954,-5.363025,19.614853,-0.195056,0.002440,9.957897
188.629959,-5.264915,19.595482,-0.194862,0.001428,9.861929
188.729963,-5.166802,19.576125,-0.194707,0.001675,9.765017
188.829967,-5.068685,19.556785,-0.194474,0.002991,9.667134
188.929971,-4.970563,19.537473,-0.194224,0.002008,9.568249
189.029976,-4.872437,19.518182,-0.194045,0.001563,9.468332
189.129980,-4.774308,19.498906,-0.193836,0.002630,9.367349
189.229984,-4.676174,19.479655,-0.193554,0.003013,9.265266
189.329989,-4.578035,19.460435,-0.193318,0.001697,9.162045
189.429993,-4.479892,19.441230,-0.193139,0.001879,9.057648
189.529997,-4.381745,19.422045,-0.192869,0.003530,8.952033
189.630001,-4.283591,19.402894,-0.192569,0.002463,8.845158
189.730006,-4.185433,19.383767,-0.192354,0.001832,8.736975
189.830010,-4.087272,19.364658,-0.192126,0.002741,8.627436
189.930014,-3.989105,19.345576,-0.191826,0.003246,8.516488
190.030019,-3.890932,19.326526,-0.191584,0.001595,8.404076
190.130023,-3.792756,19.307492,-0.191427,0.001543,8.290139
190.230027,-3.694577,19.288472,-0.191333,0.000335,8.174615
190.330031,-3.596397,19.269456,-0.191345,-0.000574,8.057434
190.430036,-3.498218,19.250435,-0.191437,-0.001260,7.938524
190.530040,-3.400042,19.231401,-0.191697,-0.003936,7.817806
190.630044,-3.301873,19.212328,-0.192216,-0.006444,7.695194
190.730048,-3.203717,19.193192,-0.192800,-0.005235,7.570596
190.830053,-3.105571,19.174005,-0.193323,-0.005235,7.443913
190.930057,-3.007435,19.154766,-0.194298,-0.014258,7.315037
191.030061,-2.909326,19.135388,-0.195599,-0.011763,7.183849
191.130065,-2.811240,19.115894,-0.196648,-0.009205,7.050221
191.230069,-2.713173,19.096310,-0.197862,-0.015083,6.914010
191.330073,-2.615135,19.076577,-0.199735,-0.022363,6.775062
191.430077,-2.517141,19.056626,-0.201520,-0.013340,6.633203
191.530081,-2.419175,19.036544,-0.202845,-0.013158,6.488244
191.630084,-2.321235,19.016333,-0.204938,-0.028701,6.339972
191.730088,-2.223353,18.995842,-0.207591,-0.024366,6.188148
191.830091,-2.125522,18.975111,-0.209664,-0.017087,6.032505
191.930095,-2.027726,18.954214,-0.212001,-0.029651,5.872738
192.030097,-1.929994,18.933027,-0.216047,-0.051262,5.708503
192.130098,-1.832373,18.911339,-0.220396,-0.035720,5.539402
192.230099,-1.734830,18.889303,-0.223891,-0.034176,5.364976
192.330100,-1.637363,18.866934,-0.233362,-0.155308,5.184684
192.430063,-1.540292,18.843063,-0.249533,-0.168237,4.997964
192.530005,-1.443657,18.817569,-0.265270,-0.146669,4.804035
192.629944,-1.347408,18.790662,-0.285133,-0.251063,4.601948
192.729806,-1.251938,18.761372,-0.320503,-0.457874,4.390733
192.829555,-1.158011,18.727792,-0.360165,-0.337263,4.169090
192.929260,-1.065308,18.691089,-0.392536,-0.311961,3.935089
193.028997,-0.973761,18.651508,-0.442851,-0.699886,3.686181
193.128447,-0.885445,18.605786,-0.509315,-0.635827,3.867416
193.227916,-0.800175,18.554567,-0.562274,-0.429893,4.008536
193.327370,-0.717185,18.499762,-0.612728,-0.585409,3.765204
193.426795,-0.637545,18.440241,-0.680335,-0.774071,3.505095
193.526434,-0.562555,18.374632,-0.737948,-0.385127,3.765745
193.626067,-0.490140,18.306201,-0.774414,-0.346872,4.009470
193.725754,-0.420096,18.235269,-0.819742,-0.563037,4.109809
193.825467,-0.354121,18.160503,-0.869141,-0.427928,4.334406
193.925304,-0.291319,18.082893,-0.902391,-0.238883,4.548184
194.025136,-0.230388,18.003812,-0.929026,-0.294742,4.752344
194.124983,-0.171802,17.922960,-0.964048,-0.406720,4.835514
194.224900,-0.116506,17.839738,-0.993848,-0.190213,5.028183
194.324816,-0.062803,17.755481,-1.011762,-0.168381,5.213736
194.424742,-0.010520,17.670324,-1.033876,-0.274320,5.392924
194.524664,0.039407,17.583770,-1.059918,-0.246912,5.566339
194.624616,0.087199,17.495984,-1.078984,-0.134701,5.734564
194.724565,0.133803,17.407566,-1.093778,-0.161327,5.897987
194.824516,0.178977,17.318405,-1.113718,-0.237677,6.057007
194.924483,0.222027,17.228183,-1.132176,-0.131673,6.211980
195.024454,0.263887,17.137398,-1.143908,-0.103053,6.363187
195.124428,0.304811,17.046183,-1.156798,-0.154823,6.510888
195.224404,0.344319,16.954345,-1.171890,-0.147087,6.655313
195.324394,0.382478,16.861922,-1.182779,-0.070725,6.796691
195.424383,0.419981,16.769233,-1.190239,-0.078496,6.935185
195.524374,0.456757,16.676251,-1.199619,-0.109128,7.070971
195.624371,0.492518,16.582867,-1.207942,-0.057345,7.204205
195.724371,0.527745,16.489277,-1.212730,-0.038413,7.335023
195.824371,0.562611,16.395552,-1.216783,-0.042653,7.463549
195.924372,0.597078,16.301678,-1.220765,-0.036974,7.589901
196.024377,0.631198,16.207675,-1.222931,-0.006336,7.714186
196.124381,0.665259,16.113650,-1.223465,-0.004344,7.836501
196.224385,0.699279,16.019610,-1.223269,0.008248,7.956936
196.324389,0.733377,15.925599,-1.222232,0.012489,8.075575
196.424392,0.767591,15.831630,-1.220879,0.014585,8.192495
196.524396,0.801943,15.737712,-1.219038,0.022235,8.307770
196.624400,0.836504,15.643870,-1.216666,0.025198,8.421467
196.724404,0.871301,15.550115,-1.214776,0.012606,8.533650
196.824407,0.906216,15.456405,-1.213484,0.013220,8.644377
196.924411,0.941255,15.362740,-1.211804,0.020388,8.753704
197.024415,0.976485,15.269147,-1.210148,0.012738,8.861682
197.124419,1.011834,15.175599,-1.209121,0.007782,8.968360
197.224423,1.047256,15.082078,-1.208262,0.009408,9.007569
197.324428,1.082766,14.988591,-1.207286,0.010116,8.901361
197.424432,1.118370,14.895140,-1.206632,0.002948,8.793870
197.524436,1.154003,14.801699,-1.206340,0.002904,8.685048
197.624440,1.189662,14.708268,-1.206141,0.001062,8.574846
197.724445,1.225331,14.614841,-1.206117,-0.000563,8.463209
197.824449,1.260995,14.521412,-1.206239,-0.001886,8.350079
197.924453,1.296641,14.427977,-1.206550,-0.004331,8.235396
198.024458,1.332247,14.334526,-1.207107,-0.006804,8.119092
198.124462,1.367789,14.241051,-1.207695,-0.004962,8.001099
198.224466,1.403285,14.147558,-1.208191,-0.004962,7.881339
198.324470,1.438734,14.054048,-1.207953,0.009736,7.759731
198.424474,1.474275,13.960572,-1.206826,0.012803,7.636187
198.524478,1.509935,13.867143,-1.205419,0.015320,7.510611
198.624481,1.545738,13.773768,-1.202766,0.037743,7.382900
198.724482,1.581892,13.680531,-1.197491,0.067752,7.252944
198.824479,1.618675,13.587545,-1.191451,0.053057,7.120621
198.924475,1.655951,13.494757,-1.186177,0.052436,6.985795
199.024472,1.693714,13.402165,-1.176850,0.134139,6.848313
199.124455,1.732709,13.310099,-1.164125,0.120395,6.708033
199.224435,1.772809,13.218513,-1.153587,0.090394,6.564761
199.324415,1.813734,13.127294,-1.142043,0.140575,6.418292
199.424382,1.855932,13.036669,-1.124073,0.218961,6.268421
199.524341,1.900100,12.946997,-1.106270,0.137266,6.114890
199.624294,1.945490,12.857945,-1.092982,0.128616,5.957413
199.724253,1.992025,12.769479,-1.072851,0.274330,5.795649
199.824174,2.040949,12.682354,-1.046941,0.244231,5.629303
199.924098,2.091985,12.596446,-1.026452,0.165921,5.457884
200.024019,2.144436,12.511400,-1.006383,0.235858,5.280910
200.123918,2.198865,12.427630,-0.976328,0.365939,5.097836
200.223810,2.256314,12.345911,-0.947058,0.220219,5.280898
200.323690,2.315539,12.265484,-0.926059,0.200250,5.154336
200.423584,2.376370,12.186248,-0.896822,0.385532,4.966608
200.523414,2.440163,12.109459,-0.859104,0.370051,4.826066
200.623254,2.506756,12.035072,-0.828649,0.240226,4.625143
200.723082,2.575103,11.962311,-0.801893,0.295912,4.415115
200.822897,2.645561,11.891610,-0.760184,0.540502,4.194611
200.922647,2.719678,11.824849,-0.715509,0.355374,4.414977
201.022375,2.796096,11.760772,-0.682767,0.301269,4.412804
201.122120,2.874417,11.699008,-0.641039,0.536593,4.192338
201.221730,2.955817,11.641595,-0.584101,0.606462,3.959938
201.321376,3.040563,11.589178,-0.535876,0.362401,4.192418
201.420977,3.127106,11.539877,-0.497202,0.414145,4.062516
201.520602,3.215629,11.494174,-0.444173,0.650961,3.822195
201.620272,3.306968,11.454282,-0.391130,0.414084,4.062623
201.720021,3.399949,11.418165,-0.356053,0.289702,4.289770
201.819785,3.493948,11.384744,-0.321768,0.397710,4.505511
201.919585,3.589233,11.355067,-0.282300,0.393087,4.711457
202.019521,3.685740,11.329115,-0.254873,0.156485,4.909033
202.119449,3.782635,11.304678,-0.238797,0.165265,5.098945
202.219391,3.879933,11.281841,-0.220164,0.207575,5.282059
202.319369,3.977719,11.261020,-0.204825,0.099360,5.459096
202.419365,4.075725,11.241167,-0.197298,0.051208,5.630600
202.519362,4.173831,11.221817,-0.191228,0.070196,5.797033
202.619360,4.272072,11.203156,-0.184126,0.071830,5.958821
202.719362,4.370449,11.185200,-0.179064,0.029421,6.116338
202.819363,4.468878,11.167533,-0.175967,0.032512,6.269898
202.919365,4.567364,11.150187,-0.171573,0.055372,6.419786
203.019367,4.665944,11.133386,-0.166985,0.036382,6.566254
203.119369,4.764585,11.116944,-0.163869,0.025951,6.709525
203.219372,4.863269,11.100758,-0.160608,0.039257,6.849801
203.319374,4.962015,11.084960,-0.156378,0.045335,6.987261
203.419377,5.060833,11.069609,-0.152988,0.022476,7.122069
203.519379,5.159685,11.054481,-0.150679,0.023690,7.254372
203.619382,5.258572,11.039587,-0.147421,0.041476,7.384306
203.719385,5.357521,11.025103,-0.143939,0.028170,7.511992
203.819388,5.456510,11.010897,-0.141580,0.019001,7.637545
203.919392,5.555526,10.996880,-0.139265,0.027303,7.761066
204.019395,5.654580,10.983133,-0.136234,0.033318,7.882653
204.119398,5.753679,10.969717,-0.133791,0.015531,8.002392
204.219402,5.852799,10.956454,-0.132236,0.015578,8.120366
204.319406,5.951940,10.943346,-0.130077,0.027597,8.236651
204.419409,6.051117,10.930511,-0.127732,0.019296,8.351317
204.519413,6.150318,10.917868,-0.126164,0.012066,8.464429
204.619417,6.249535,10.905344,-0.124754,0.016131,8.576050
204.719421,6.348772,10.892981,-0.122916,0.020627,8.686237
204.819425,6.448034,10.880822,-0.121454,0.008608,8.795043
204.919429,6.547306,10.868749,-0.120593,0.008608,8.902520
205.019433,6.646589,10.856761,-0.119490,0.013450,9.008715
205.119437,6.745888,10.844906,-0.118333,0.009696,9.113672
205.219441,6.845199,10.833148,-0.117591,0.005153,9.217435
205.319446,6.944516,10.821441,-0.117041,0.005846,9.320042
205.419450,7.043839,10.809793,-0.116406,0.006856,9.421532
205.519454,7.143171,10.798212,-0.115962,0.002014,9.521940
205.619458,7.242504,10.786651,-0.115776,0.001703,9.621301
205.719463,7.341840,10.775107,-0.115682,0.000176,9.719645
205.819467,7.441176,10.763565,-0.115710,-0.000738,9.817005
205.919471,7.540511,10.752016,-0.115835,-0.001748,9.913409
206.019476,7.639844,10.740449,-0.116097,-0.003499,10.008884
206.119480,7.739173,10.728848,-0.116616,-0.006886,10.103456
206.219484,7.838494,10.717178,-0.117229,-0.005359,10.197152
206.319488,7.937809,10.705455,-0.117754,-0.005138,10.289995
206.419493,8.037118,10.693680,-0.118534,-0.010467,10.382007
206.519497,8.136414,10.681802,-0.119556,-0.009978,10.473211
206.619501,8.235698,10.669825,-0.120385,-0.006590,10.563628
206.719505,8.334975,10.657782,-0.121123,-0.008183,10.653277
206.819509,8.434241,10.645659,-0.122149,-0.012335,10.742178
206.919513,8.533493,10.633412,-0.123116,-0.007007,10.830349
207.019518,8.632736,10.621096,-0.123754,-0.005745,10.917809
207.119522,8.731972,10.608724,-0.124506,-0.009302,11.004573
207.219526,8.831196,10.596258,-0.125417,-0.008918,11.090659
207.319530,8.930409,10.583705,-0.126102,-0.004766,11.176081
207.419534,9.029616,10.571104,-0.126619,-0.005584,11.260856
207.519539,9.128816,10.558448,-0.127326,-0.008550,11.344997
207.619543,9.228006,10.545706,-0.128003,-0.004993,11.428518
207.719547,9.327189,10.532916,-0.128442,-0.003785,11.511434
207.819551,9.426367,10.520088,-0.128917,-0.005710,11.593757
207.919556,9.525537,10.507203,-0.129491,-0.005770,11.675499
208.019560,9.624701,10.494261,-0.129919,-0.002804,11.756673
208.119564,9.723860,10.481291,-0.130214,-0.003090,11.837290
208.219568,9.823016,10.468290,-0.130600,-0.004626,11.917362
208.319573,9.922166,10.455244,-0.130966,-0.002701,11.996900
208.419577,10.021312,10.442171,-0.131192,-0.001822,12.075913
208.519581,10.120455,10.429079,-0.131401,-0.002349,12.154413
208.619586,10.219596,10.415965,-0.131637,-0.002376,12.232410
208.719590,10.318733,10.402827,-0.131798,-0.000840,12.309912
208.819594,10.417870,10.389680,-0.131881,-0.000826,12.386929
208.919598,10.517005,10.376526,-0.131958,-0.000698,12.463470
209.019603,10.616140,10.363364,-0.132001,-0.000171,12.539544
209.119607,10.715274,10.350201,-0.132002,0.000142,12.615160
209.219611,10.814408,10.337039,-0.131956,0.000782,12.690324
209.319616,10.913544,10.323885,-0.131855,0.001252,12.765047
